	NodeID	Name	Lat	Lon	Versions	Startyear	Endyear	NameAlternatives	Users	Tags
6766	3880134825	Casse croûte	48.8766395	2.2306263	3	2015	2022	['Le Subito', 'Casse croûte']	3	4
6767	3880196983	Asia Express	48.7299442	2.2762155	3	2015	2022	['Asia Express']	3	8
6768	3880390883	Le Café du Marché	48.7301141	2.2744673	10	2015	2022	['Le Café du Marché', 'Café du Marché']	4	16
6769	3880509372	Au Petit Wok	49.0602664	2.0632394	1	2015	2022	['Au Petit Wok']	1	2
6770	3880874810	Nina Sushi	48.8451259	2.3208317	1	2015	2022	['Nina Sushi']	1	4
6771	3885205815	La Réclame	48.8738244	2.3509949	2	2015	2022	['La Réclame']	1	10
6772	3889206160	La Cantine des Pieds Nickelés	48.8646328	2.3503127	1	2015	2022	['La Cantine des Pieds Nickelés']	1	2
6773	3889206259	Poulette	48.8634283	2.350364	5	2020	2022	['Poulette']	1	10
6774	3889206261	Freddy's BBQ	48.8652116	2.3502483	3	2015	2022	"['La Chine sur la Langue', ""Freddy's BBQ""]"	3	4
6775	3889206359	Le Pas Sage	48.8646959	2.3500774	3	2015	2022	['Le Pas Sage', 'Le Pas Sage… Bar à Vin']	3	3
6776	3889241461	Le fridge	48.8659359	2.3508645	3	2015	2022	['Le fridge', 'Le Helem', 'The fridge']	2	3
6777	3889241557	Le Blainville	48.8657593	2.3505128	3	2015	2022	['Le Sans Souci', 'Le Blainville']	2	2
6778	3889241558	Fondue 9 蜀九香	48.8660274	2.3509294	3	2016	2022	['Fondue 9 蜀九香', 'Fondue 168 蜀九香']	1	20
6779	3892536586	Pompon!	48.8725231	2.2290085	5	2015	2022	['Le Cheval Blanc', 'Pompon!']	4	4
6780	3892536587	Le Petit Prince	48.8746035	2.2308782	2	2015	2022	['Le Petit Prince']	2	3
6781	3893074964	Mékong	48.9028364	2.3136088	2	2015	2022	['Mékong', 'Tivoli']	2	6
6782	3893453983	De la Rosa 91	48.708581	2.3892311	3	2015	2022	['De la Rosa 91']	1	16
6783	3895613426	Le 8e Art	48.537979	2.6613925	2	2015	2022	['Le 8e Art', 'Le 8ème art']	2	10
6784	3897120557	Le Select	48.847124	2.2951446	1	2015	2022	['Le Select']	1	4
6785	3900154737	Le Bourbonnais	48.8132541	2.2743113	1	2015	2022	['Le Bourbonnais']	1	3
6786	3900184012	Maharaja	48.8139866	2.277344	2	2019	2022	['Maharaja']	1	3
6787	3900714886	Asian Factory	48.9012769	2.2168364	2	2015	2022	['Asian Factory']	2	7
6788	3902395923	Star King	48.8501612	2.2853693	2	2015	2022	['Star King']	1	9
6789	3904919516	Mazar	48.8462784	2.3181382	1	2015	2022	['Mazar']	1	4
6790	3906096334	La Source du Bel'R	48.8609331	2.4596796	3	2015	2022	"[""La Source du Bel'R""]"	3	4
6791	3911195020	La table de vert	48.5649584	2.6113327	2	2015	2022	['La table de vert']	1	12
6792	3916051688	La Bascule	48.8862647	2.3364796	8	2015	2022	['La Bascule']	6	10
6793	3916696565	Yaki Shop	48.8607088	2.3436325	4	2015	2022	['Yaki Shop']	3	8
6794	3916696567	Enza & Famiglia	48.8609318	2.3437651	3	2015	2022	['Enza & Famiglia']	2	7
6795	3916696568	La Cantine des Tsars	48.8610181	2.3438007	7	2018	2022	['La Cantine des Tsars', 'La cantine des tsars']	5	11
6796	3917218657	Faggio	48.8815563	2.3466326	3	2015	2022	['Faggio']	3	8
6797	3917436218	Lao Viet	48.8233231	2.373925	5	2015	2022	['Lao Viet']	4	18
6798	3918335183	Auberge Etchegorry	48.8323596	2.3507129	4	2015	2022	['Auberge Etchegorry', 'La Touraine']	3	6
6799	3918335184	Le Bugatti	48.8435135	2.2979858	4	2015	2022	['Le Bugatti']	3	7
6800	3918335185	Pizza Hut	48.8296855	2.3512823	7	2019	2022	['Pizza Hut']	5	11
6801	3918335186	Pizza de Vinci	48.8433037	2.3005423	4	2015	2022	['Pizza de Vinci']	4	5
6802	3920086357	Brasserie Des Temps Durables	48.7523864	2.4730871	3	2015	2022	['Brasserie Des Temps Durables']	2	8
6803	3920295906	Benkay	48.8495232	2.2827594	2	2019	2022	['Benkay']	1	9
6804	3920304773	Artgens	48.8461008	2.2790972	4	2015	2022	['Artgens']	2	13
6805	3920304774	La Pieta	48.8460759	2.2786183	2	2015	2022	['La Pieta']	2	5
6806	3920543464	Divin'Art	48.8662514	2.3574639	4	2015	2022	"[""Divin'Art""]"	3	8
6807	3920598950	La Toscana	48.8736006	2.225174	1	2015	2022	['La Toscana']	1	4
6808	3920612563	Sake Lover	48.866654	2.3608371	4	2022	2022	['Sake Lover']	1	3
6809	3920619858	Sushi Yaki	48.8664412	2.360936	3	2015	2022	['Sushi Yaki']	3	3
6810	3920636762	Auciel République	48.868148	2.3599041	2	2015	2022	['Auciel République']	2	8
6811	3920637368	L'Attirail Café	48.8687915	2.3579448	1	2015	2022	"[""L'Attirail Café""]"	1	2
6812	3920695911	Le Pingouin	48.8061568	2.2541692	1	2015	2022	['Le Pingouin']	1	6
6813	3922314506	Aux 3 Eléphants	48.8647975	2.3479339	3	2016	2022	['Aux 3 Eléphants', 'Les 3 Eléphants']	3	8
6814	3927836578	Le Chardon	48.8710534	2.3579338	3	2022	2022	['Le Chardon']	1	2
6815	3928433458	Allo Pizza Presto	48.6231889	2.3341586	3	2016	2022	['Allo Pizza Presto']	2	9
6816	3930470621	Pasta et Basta	48.825647	2.3650793	2	2016	2022	['Pasta et Basta']	2	8
6817	3930906564	La Cerisaie	48.8418322	2.3235704	3	2016	2022	['La Cerisaie']	3	6
6818	3932548845	Ménélik	48.8906944	2.3205117	5	2016	2022	['Ménélik']	5	11
6819	3936171319	Maison de la Pizza	48.811557	2.2807878	2	2016	2022	['Maison de la Pizza']	2	5
6820	3938030631	Croq' Soleil	48.8392821	2.3896655	7	2016	2022	"[""croq'soleil"", ""Croq' Soleil"", 'Yifa']"	6	5
6821	3938071059	Royal Kashmir	48.8688064	2.2262519	5	2016	2022	"['Royal Kashmir', ""Gustav'Cie""]"	4	10
6822	3938763891	Chez Shan	48.8002137	2.2860019	1	2016	2022	['Chez Shan']	1	10
6823	3942674379	Family Pizza	48.9273455	2.4915966	2	2021	2022	['Family Pizza']	1	3
6824	3949867058	Fraulino	48.84384	2.3882657	6	2016	2022	"[""Toque & Chin'"", 'Fraulino', ""Toque &  Chin'""]"	5	11
6825	3950402455	Medina	48.8118351	2.2804989	1	2016	2022	['Medina']	1	3
6826	3951977296	Les ZaZous	48.8446335	2.3208944	2	2016	2022	['Les ZaZous', 'Les Zalous']	2	6
6827	3952180041	Santa Maria	48.9156811	2.2767177	1	2016	2022	['Santa Maria']	1	9
6828	3955899279	Lac Tana	48.8474829	2.2946058	1	2016	2022	['Lac Tana']	1	3
6829	3955928268	Cap Sud	48.9418474	2.5744659	1	2016	2022	['Cap Sud']	1	3
6830	3955928304	TAKSIM	48.9426779	2.5690587	2	2018	2022	['TAKSIM']	1	12
6831	3955986236	La Table d'Aki	48.8510843	2.3194279	4	2016	2022	"[""La Table d'Aki""]"	3	5
6832	3957247427	La Cerise sur la Pizza	48.867761	2.3780632	6	2016	2022	['La Cerise sur la Pizza']	5	18
6833	3958267301	Lounge-bar 357	48.8881337	2.3110182	2	2016	2022	['Bar Restaurant 19', 'Lounge-bar 357']	2	2
6834	3959048692	Au Petit Marguery	48.8367669	2.3498874	6	2016	2022	['Le Petit Marguery', 'Au Petit Marguery']	6	11
6835	3959872557	Tombouctou	48.9470051	2.5000921	3	2016	2022	['Tombouctou']	2	10
6836	3960011709	Le Bistro Viet	48.8235802	2.3717019	3	2016	2022	['Le Bistro Viet']	3	15
6837	3961750081	I.Izakaya	48.8853834	2.3255491	5	2016	2022	['I.Izakaya', 'I.Isakaya', 'I. Isakaya']	5	13
6838	3961750082	Les Paresseux	48.8846916	2.3245056	1	2016	2022	['Les Paresseux']	1	7
6839	3961977752	Kheak & Véro	48.8793113	2.3663926	5	2016	2022	['Kheak & Véro']	4	11
6840	3961977756	Les Bledards	48.8786653	2.366073	3	2021	2022	['Les Bledards', 'Les bledards']	2	5
6841	3961978457	Le bo'bar	48.8783642	2.3658261	5	2016	2022	"['The Munchies', 'Pania', ""Le bo'bar""]"	5	9
6842	3961978459	Canal Sushi	48.8779288	2.3654673	4	2016	2022	['Canal Sushi']	3	6
6843	3964296214	Okado	48.8742752	2.234539	3	2016	2022	['Okado']	2	5
6844	3964296215	Tout Va Mieux	48.8745841	2.2339334	2	2016	2022	['Tout Va Mieux', 'Tout va mieux']	2	4
6845	3969301650	Le Daily Syrien Veggie	48.8730042	2.3546689	2	2021	2022	['Le Daily Syrien Veggie']	1	3
6846	3969301653	Anatolia Village	48.8726487	2.3551512	5	2016	2022	['Anatolia Village']	3	9
6847	3969301654	LOL	48.8731289	2.3547524	2	2016	2022	['LOL']	1	9
6848	3969301655	La Quincaillerie	48.8732096	2.3548004	2	2016	2022	['La Quincaillerie']	1	9
6849	3969301656	Le Mondial	48.8728886	2.3546171	2	2016	2022	['Le Mondial']	1	8
6850	3969310158	Mamie	48.8729579	2.3543441	7	2016	2022	['Mamie Burger', 'Mamie']	3	15
6851	3969310160	Soban Bento	48.8749082	2.3509012	1	2016	2022	['Soban Bento']	1	7
6852	3969310162	Natives	48.8750083	2.3509343	4	2016	2022	['66 Yeast', 'Natives', 'Yeast']	1	6
6853	3971796894	Thaï Ming	48.8429266	2.5450783	3	2016	2022	['Thaï Ming']	2	12
6854	3974816530	Amici Mei	48.8582601	2.369283	1	2016	2022	['Amici Mei']	1	2
6855	3975063024	Chez Ann	48.8714688	2.3503821	2	2016	2022	['Chez Ann']	2	10
6856	3975063037	Pic Nic	48.8715204	2.3507277	2	2016	2022	['Pic Nic']	2	13
6857	3975063038	Pizza Grill Istambul	48.8726444	2.3544304	1	2016	2022	['Pizza Grill Istambul']	1	13
6858	3975063049	Wan Li	48.8731859	2.3534545	1	2016	2022	['Wan Li']	1	9
6859	3976677167	Franquette	48.8855213	2.3257779	2	2016	2022	['Franquette', 'Lucien La Chance']	2	2
6860	3976899657	Jane California Street Kitchen	48.7784758	2.294318	2	2016	2022	['Jane California Street Kitchen']	2	9
6861	3978232562	Street Bangkok Local Food	48.8777657	2.3651821	8	2016	2022	['Street Bangkok Local Food']	5	10
6862	3978232564	Le Robinet d'Or	48.8780983	2.3647794	5	2016	2022	"[""Le Robinet d'Or""]"	5	12
6863	3978694228	Le Thaï	48.8418157	2.5483205	2	2016	2022	['Le Thaï', 'Le thaï']	2	4
6864	3978694229	Les Cascades	48.8414079	2.5476628	2	2016	2022	['Les cascades', 'Les Cascades']	2	4
6865	3978694231	Retour à Saïgon	48.8416395	2.548329	1	2016	2022	['Retour à Saïgon']	1	4
6866	3978694232	Yitao Sushi	48.8417767	2.5477731	2	2016	2022	['Yitao sushi', 'Yitao Sushi']	2	5
6867	3980084412	Le Marly	48.8662951	2.3245375	2	2016	2022	['Le Marly']	2	2
6868	3980096128	Andiamo	48.8654726	2.327118	2	2016	2022	['Andiamo']	2	2
6869	3980096130	Le First	48.8654911	2.3272159	2	2016	2022	['Le First']	2	2
6870	3980173926	Self Service Food	48.8643589	2.3305158	2	2016	2022	['Self Service Food']	2	2
6871	3980173932	Délices de France	48.864158	2.3311344	1	2016	2022	['Délices de France']	1	2
6872	3980173933	La Cure Gourmande	48.8641231	2.3312528	2	2016	2022	['La Cure Gourmande']	2	2
6873	3980173935	Le Carrousel	48.863986	2.3316666	3	2017	2022	['Le Carrousel']	2	3
6874	3980242966	Sogenes Restaurateur	48.8655852	2.3086932	4	2016	2022	['Sogenes Restaurateur', 'Sogenes restaurateur']	2	6
6875	3980462161	Le Chinois Gourmet	48.8552606	2.3613985	5	2016	2022	['Le Chinois Gourmet']	4	5
6876	3980500231	Maxim's	48.8674415	2.3223225	2	2016	2022	"[""Maxim's""]"	1	7
6877	3980509759	La Tonnelle	48.7596266	1.9189385	3	2016	2022	['La Tonnelle']	3	11
6878	3980562405	Shinjuku	48.7593565	1.9207124	1	2016	2022	['Shinjuku']	1	3
6879	3980577963	Minim's	48.8675528	2.3224013	3	2016	2022	"[""Minim's""]"	2	7
6880	3980597737	Café Ginger (fermé définitivement)	48.8529091	2.3673595	12	2016	2022	['Café Ginger', 'Café Ginger (fermé définitivement)']	10	22
6881	3980676681	Pho ＆Poké House	48.8614531	2.3420652	5	2022	2022	['Pho ＆Poké House']	2	6
6882	3980676682	Chiyoda	48.8615785	2.3421005	6	2016	2022	['Chiyoda']	2	9
6883	3980676684	Yam'Tcha	48.861486	2.3419063	7	2016	2022	"[""Yam'T cha"", ""Yam'Tcha""]"	4	8
6884	3980676685	Tenzo by Hissa	48.8615138	2.3417724	8	2016	2022	['Tenzo by Hissa', 'TENZO by Hissa', 'La Régalade']	4	10
6885	3980721256	Pizza Ozkian	48.8617026	2.3407696	4	2016	2022	['Pizza Ozkian']	4	5
6886	3980793504	Maison blanche Mako	48.8656626	2.3032208	1	2016	2022	['Maison blanche Mako']	1	2
6887	3980826481	Milo	48.8611874	2.3443918	4	2016	2022	['Milo', 'Beytouti']	3	11
6888	3980826494	Royale d'Asie	48.8615883	2.3420415	7	2022	2022	"[""Royale d'Asie""]"	1	11
6889	3980826495	La Régalade	48.8616064	2.3419687	4	2016	2022	['La R Régalade', 'La Régalade']	3	8
6890	3980826500	Laouz Paris	48.8618562	2.3408867	2	2016	2022	['Laouz Paris']	2	7
6891	3980826509	Louvre Bouteille	48.8619862	2.3403337	4	2016	2022	['Louvre Bouteille']	3	8
6892	3980826511	Eggs, Milk & Flour	48.8620494	2.3401144	4	2017	2022	['Eggs, milk & flour', 'Eggs, Milk & Flour']	3	10
6893	3980826512	Chez Claude	48.8622617	2.3394808	3	2016	2022	['Service continu', 'Chez Claude']	3	6
6894	3980826516	Enza & Famiglia	48.8626834	2.3379144	8	2016	2022	['Villa du musée 196', 'Les fontaines de Saint-Honoré', 'Les Fontaines de Saint-Honoré', 'Enza & Famiglia', 'Villa du Musée 196']	6	11
6895	3980826517	Café Ragueneau	48.8627381	2.3378044	3	2017	2022	['Café Ragueneau']	2	9
6896	3980826520	Le Royal	48.8637791	2.3345777	2	2016	2022	['Le Royal']	2	7
6897	3980826523	Le Dragon Palais Royal	48.8641426	2.3338186	1	2016	2022	['Le Dragon Palais Royal']	1	6
6898	3980826525	Kosyuen	48.8641815	2.3337221	1	2016	2022	['Kosyuen']	1	6
6899	3980826532	Nodaiwa	48.8643879	2.3332473	3	2016	2022	['Nodaiwa']	3	10
6900	3980826534	Sapporo	48.8644638	2.3331266	3	2016	2022	['Sapporo']	3	7
6901	3981413163	L'Antenne Restaurant	48.8678829	2.3046886	2	2016	2022	"[""L'antenne Restaurant"", ""L'Antenne Restaurant""]"	2	6
6902	3984741109	Le San Francisco	48.7661964	2.6736974	4	2016	2022	['Le San Francisco', 'San Francisco']	1	10
6903	3985131498	Haochi	48.8751408	2.3047194	2	2016	2022	['Green is Better', 'Haochi']	2	2
6904	3985131508	Sushi 2007	48.8752042	2.3045252	3	2016	2022	['Sushi 2007']	3	4
6905	3985131509	Chabrot	48.8752254	2.304438	2	2016	2022	['Chabrot', 'Chez Valentina']	2	2
6906	3985131552	Pegast	48.8761426	2.3024061	3	2016	2022	['Pegast']	3	3
6907	3985131771	Pley Mersea	48.8756604	2.3040049	3	2016	2022	['Pley Mersea', 'Balzac St Honoré']	3	4
6908	3985131794	La Marée	48.877345	2.3005073	4	2016	2022	['La Maree', 'La Marée']	4	3
6909	3986171404	Chez Micheline & Paulette	48.7659066	2.6736285	3	2016	2022	['Chez Micheline & Paulette', 'Andiamo pizza']	1	11
6910	3992830929	Rosie	48.8521994	2.3730393	7	2020	2022	['Rosie']	2	13
6911	3994200460	Crêperie Mammy Gâteaux	48.5625624	3.2875392	2	2016	2022	['Crêperie Mammy Gâteaux']	2	5
6912	3995793900	Chez Guillaume	48.8215199	2.4199901	2	2016	2022	['Chez Guillaume']	2	3
6913	3997293450	L'Alsacien	48.8583231	2.350549	3	2016	2022	"[""L'Alsacien""]"	3	12
6914	3999915327	Aux Bonnes Grillades	48.8900249	2.3610138	3	2016	2022	['Aux bonnes grillades', 'Aux Bonnes Grillades', 'Le Canaille 18']	2	3
6915	4000987857	Les Yeux Bleus	48.794691	1.9401441	3	2016	2022	['Les Yeux Bleus']	2	8
6916	4002415349	Carette	48.8563023	2.3654646	1	2016	2022	['Carette']	1	6
6917	4003502218	La Citadelle	48.9393381	2.3467423	2	2016	2022	['La Citadelle']	2	15
6918	4003663900	La Zolioberge	49.1765762	1.6777078	2	2016	2022	['La Zolioberge']	2	7
6919	4003835504	Chez Fernand	48.9032772	2.3960759	4	2016	2022	['Chez Fernand']	2	10
6920	4003965820	East Mamma	48.8510162	2.3777506	5	2016	2022	['East Mamma']	5	8
6921	4006437661	Pizza Hut	48.6764634	2.3517795	4	2017	2022	['Pizza Hut']	3	8
6922	4013037393	Le Petit Indien	48.8919877	2.3186933	1	2016	2022	['Le Petit Indien']	1	2
6923	4013618081	Joy In Food	48.884353	2.323481	3	2016	2022	['Joy In Food']	3	8
6924	4013618082	Monsieur Baba	48.8726447	2.3541453	1	2016	2022	['Monsieur Baba']	1	7
6925	4013618083	Sushi Rome	48.8844479	2.3233681	2	2016	2022	['Sushi Rome']	2	7
6926	4016860789	Bistrot Tokyo	48.8743238	2.3584273	1	2016	2022	['Bistrot Tokyo']	1	3
6927	4016883393	Le Bistrot Lorrain	48.8762887	2.356609	3	2016	2022	['Le Bistrot Lorrain']	3	3
6928	4016883492	Le Bosphore	48.8761725	2.3573018	3	2016	2022	['Le Bosphore']	3	4
6929	4023276169	Le Dauphin	48.9019373	2.4012537	2	2016	2022	['Le Dauphin']	2	7
6930	4026520395	Epices & Délices	48.902537	2.3982023	1	2016	2022	['Epices & Délices']	1	7
6931	4027680495	Le Bresson	48.9033829	2.3957482	2	2016	2022	['Le Bresson']	1	6
6932	4031011683	Royal Kebab	48.9945098	2.3683701	1	2016	2022	['Royal Kebab']	1	3
6933	4031097170	Gioia	48.8312055	2.3198919	2	2016	2022	"['Gioia', ""C'est Mon Plaisir""]"	2	3
6934	4033107462	Keiji Okinawa	48.8946143	2.4016094	1	2016	2022	['Keiji Okinawa']	1	7
6935	4033107464	Eau Canal	48.8961946	2.4007751	2	2016	2022	"[""L'Eden"", 'Eau Canal']"	1	8
6936	4033107466	Chez Cocotte	48.8964516	2.401505	3	2016	2022	['Le Quotidien', 'Chez Cocotte', 'Chez cocotte']	3	6
6937	4034254547	Le Régent	48.8758287	2.3441556	3	2016	2022	['Le Régent']	3	8
6938	4035146419	Comme Chai Toi	48.8517627	2.3492957	4	2016	2022	['Comme Chai Toi']	3	8
6939	4035161079	La Fée Verte	48.8567345	2.3779858	3	2016	2022	['La Fée Verte']	2	7
6940	4035265868	L'Espace Vert	48.9029379	2.3925233	2	2016	2022	"[""L'Espace vert"", ""L'Espace Vert""]"	2	2
6941	4035512934	Eat Couscous	48.9029812	2.8116776	1	2016	2022	['Eat Couscous']	1	3
6942	4035512940	Le Bar à Cocottes	48.9028761	2.8118747	3	2020	2022	['Le Bar à Cocottes']	1	5
6943	4035783900	L'Artiste	48.9545395	2.8795056	2	2022	2022	"[""L'Artiste""]"	1	7
6944	4038906089	L'Apatam	48.8802109	2.3465617	1	2016	2022	"[""L'Apatam""]"	1	2
6945	4038906095	Bouillon	48.8790779	2.3454089	2	2016	2022	['Bouillon']	2	3
6946	4040156222	Mimoza	48.8453474	2.3426397	6	2016	2022	['Mimoza', 'Le Pacha']	6	3
6947	4040156223	Sabraj	48.8456088	2.3427828	3	2016	2022	['Sabraj']	3	2
6948	4040156236	Ono Poké	48.8458597	2.342947	5	2018	2022	['Ono Poké', 'Ono poké']	4	3
6949	4040161900	Panda Wok 01	48.845487	2.3425282	5	2016	2022	['Panda Wok 01', 'Un Jour à Hà Nôi']	5	4
6950	4040161903	Pizzeria Luciana	48.8452952	2.3426203	3	2016	2022	['Pizzeria Luciana']	3	2
6951	4040161904	Au Vieux Cèdre	48.8452268	2.342586	6	2016	2022	['Au Vieux Cèdre']	6	5
6952	4040161918	Ton Hon	48.8460565	2.3406888	2	2016	2022	['Ton Hon']	2	6
6953	4040162489	Casa di Peppe	48.8447171	2.3420414	7	2016	2022	['Maison Marie', 'Casa di Peppe']	5	5
6954	4041395987	Le Cyril	48.9570265	2.197232	2	2016	2022	['Le Cyril']	1	3
6955	4043603599	Krishna Bhavan	48.8827182	2.3596602	3	2016	2022	['Krishna Bhavan', 'Khrishna Bhavan']	2	11
6956	4044332041	PH7	48.8729435	2.338512	2	2016	2022	['PH7']	2	11
6957	4044378130	Le Potager de Charlotte	48.878952	2.3447283	11	2016	2022	['Le Potager de Charlotte', 'Le potager de Charlotte', 'Le potage de Charlotte']	5	10
6958	4044482741	3Bio	48.8742719	2.3360738	2	2016	2022	['3Bio']	2	10
6959	4044625003	Courtepaille	48.2645726	2.7196083	2	2016	2022	['Courtepaille']	2	7
6960	4047395392	Royal Nippon	48.9056052	2.3018989	3	2016	2022	['Royal Nippon']	3	5
6961	4047908290	O'duo	49.1098127	2.2112463	2	2016	2022	"[""O'duo""]"	1	10
6962	4051799347	Itchi	48.8272649	2.3564923	1	2016	2022	['Itchi']	1	3
6963	4053358891	Eugène Eugène	48.8816648	2.2379194	5	2016	2022	['Eugène Eugène']	5	11
6964	4055969312	Sol Semilla	48.8730943	2.3631098	7	2016	2022	['Sol Semilla']	6	25
6965	4055970029	Soya	48.8680195	2.3701829	8	2016	2022	['Soya']	5	14
6966	4059243879	Le Relais	49.1809695	2.1138275	1	2016	2022	['Le Relais']	1	3
6967	4059627986	Chez Simon	48.8891164	2.3197821	6	2016	2022	['Les Bigoudènes à Paris', 'Chez Simon']	5	6
6968	4059859467	Restaurant Buddha	48.8359894	2.3470307	3	2016	2022	['Restaurant Buddha']	3	6
6969	4061656614	Pizza Hut	48.8129731	2.3708022	2	2021	2022	['Pizza Hut']	1	9
6970	4066624822	Pan Cooker	48.8581586	2.3885616	3	2016	2022	['Pan Cooker']	3	5
6971	4066624952	Yayami	48.8571367	2.3806709	2	2016	2022	['Yayami']	2	3
6972	4068166469	Le Mermoz	48.8782091	2.4859858	1	2016	2022	['Le Mermoz']	1	2
6973	4068175122	La Sapin	48.8767933	2.3712393	6	2016	2022	['La Sapin']	4	4
6974	4068788089	John Viande	48.8744922	2.3543199	1	2016	2022	['John Viande']	1	3
6975	4068900613	La Taverne de Montmartre	48.8857783	2.3404207	2	2016	2022	['La Taverne de Montartre', 'La Taverne de Montmartre']	2	7
6976	4069865739	Café di Roma	48.8697595	2.3064424	2	2016	2022	['Café di Roma']	2	7
6977	4070148933	Bistrot du Sommelier	48.8747966	2.3182456	1	2016	2022	['Bistrot du Sommelier']	1	3
6978	4070148937	La Cantine d'augustin	48.8748152	2.3181276	1	2016	2022	"[""La Cantine d'augustin""]"	1	3
6979	4070148946	Sushi Lounge	48.8750896	2.3209658	3	2016	2022	['Sushi Lounge']	2	5
6980	4070590289	La Pizzeria d'Auteuil	48.8485512	2.2657008	1	2016	2022	"[""La Pizzeria d'Auteuil""]"	1	3
6981	4071553994	L'annexe	48.8027251	1.9682432	3	2016	2022	"[""L'annexe""]"	2	11
6982	4071814390	Au Soleil de Montmartre	48.8862296	2.3451549	2	2019	2022	['Au Soleil de Montmartre']	1	6
6983	4073352489	La Piazzetta	48.890176	2.289314	1	2016	2022	['La Piazzetta']	1	4
6984	4074022128	Bangkok	48.8169056	2.3670021	1	2016	2022	['Bangkok']	1	9
6985	4074851972	Sushi Wasabi	48.8510703	2.3452259	5	2016	2022	['Sushi Wasabi']	4	5
6986	4074851973	Pépita	48.8510919	2.3451134	7	2016	2022	['Rendez-Vous Saint Germain', 'Rendez-Vous Saint-Germain', 'Pépita']	6	3
6987	4076261425	Bodhi Vegan	48.8758466	2.3701151	7	2016	2022	['Bodhi Vegan', 'Mini Tien Hiang']	6	16
6988	4076727470	Le Méchoui du Prince	48.84916	2.34025	1	2016	2022	['Le Méchoui du Prince']	1	8
6989	4077860021	O'Maki	48.8971831	2.344036	5	2016	2022	"[""O'Maki""]"	5	10
6990	4078007788	Asuka	48.8911811	2.3391347	2	2016	2022	['Asuka']	2	8
6991	4078025638	Solyles	48.8914466	2.3349986	3	2016	2022	['Solyles', 'Solyle']	3	8
6992	4078038149	Pizza Andiamo	48.8910305	2.3347458	3	2016	2022	['Pizza Andiamo']	3	3
6993	4078045205	Le petit XVIIIè	48.8900123	2.334117	3	2016	2022	['Le petit XVIIIè']	3	3
6994	4078172575	Étoile Saigon	48.8920565	2.3225125	4	2016	2022	['Étoile Saigon', 'Etoile Saigon']	4	7
6995	4078192756	Chez Christophe	48.8887899	2.3159553	2	2016	2022	['Chez Christophe']	2	2
6996	4078276886	John Weng	48.8842235	2.296808	2	2016	2022	['John Weng']	2	7
6997	4078298898	Bistrot Osaka	48.8843881	2.3005826	3	2016	2022	['Bistrot Osaka']	2	7
6998	4080515484	L'Homme Tranquille	48.8832513	2.3395422	2	2016	2022	"[""L'Homme Tranquille""]"	2	3
6999	4081633184	Veggie Bio	48.8580289	2.3291185	2	2016	2022	['Veggie Bio']	2	10
7000	4081667099	Toutofu	48.8905676	2.3543479	5	2016	2022	['Toutofu']	5	10
7001	4081690989	Meet & Taste	48.8684342	2.3478844	5	2016	2022	"[""Le P'tit Pré - chez Lan"", 'Saveurs du Vietnam']"	5	12
7002	4081895346	Le Puits de Légumes	48.8486642	2.3536158	7	2016	2022	['Le Puits de Légumes', 'Le Puits de légumes']	6	11
7003	4085226478	Café Le Paul Bert	48.9019862	2.338608	2	2016	2022	['Café Le Paul Bert']	2	3
7004	4085226479	Chez Louisette	48.9030621	2.3437612	1	2016	2022	['Chez Louisette']	1	2
7005	4085695500	Le Rallye	48.8960029	2.2901123	4	2016	2022	['La Rallye', 'Le Rallye']	3	9
7006	4086195837	Seç	48.8865344	2.3109845	3	2016	2022	['Seç']	3	3
7007	4086239972	Gus - L'Atelier Gourmand	48.8828402	2.3032799	2	2016	2022	"[""Gus - L'Atelier Gourmand"", ""Gus - l'atelier gourmand""]"	2	6
7008	4086276400	Le Safran	48.8771736	2.3067057	1	2016	2022	['Le Safran']	1	6
7009	4086305750	Le Petit Villiers	48.8838266	2.304098	2	2016	2022	['Le petit villiers', 'Le Petit Villiers']	2	9
7010	4086332332	BBB	48.8829716	2.3236638	3	2019	2022	['BBB']	1	7
7011	4086646645	Pur	48.8565515	2.373528	1	2016	2022	['Pur']	1	2
7012	4091126163	Bambolina Caffé	48.8720126	2.3459034	3	2016	2022	['Bambolina Caffé']	2	11
7013	4095823002	Max Chicken	48.879391	2.3625204	7	2016	2022	"['Max Chicken', ""Délices d'Afrique""]"	4	11
7014	4096059694	La Piazzeta	48.7806659	2.2065623	4	2018	2022	['Chez Marie', 'La Piazzeta']	2	3
7015	4097880598	Yuki	48.7268765	2.2581509	3	2016	2022	['Yuki']	2	11
7016	4097880600	Brasserie Le Grey Sud	48.7271368	2.2581029	4	2016	2022	['Le Grey Sud', 'Brasserie Le Grey Sud']	2	9
7017	4103068953	Pizzeria la Roma	48.690039	2.1736112	1	2016	2022	['Pizzeria la Roma']	1	6
7018	4103068954	La Dolce Pizza	48.6966049	2.1851514	3	2016	2022	['La Dolce Pizza', 'Dolce Pizza']	3	11
7019	4103521192	Kebab Seval Uysal	48.4783317	3.1346255	1	2016	2022	['Kebab Seval Uysal']	1	3
7020	4104189589	Sesto Senso	48.8711056	2.3528873	2	2016	2022	['Sesto Senso']	2	5
7021	4105794614	Épicerie Musicale	48.8705207	2.3654407	8	2016	2022	['Épicerie Musicale', 'Epicerie Musicale']	6	10
